NCBI_Gene_ID,Ensembl_gene_ID,gene_symbol,HGNC_ID,gene_name,Status,Previous_symbols,Alias_symbols,Accession_numbers,RefSeq_IDs
5284,ENSG00000162896,PIGR,HGNC:8968,polymeric immunoglobulin receptor,Approved,NA,NA,NA,NM_002644
94005,ENSG00000087111,PIGS,HGNC:14937,phosphatidylinositol glycan anchor biosynthesis class S,Approved,NA,NA,NA,NM_033198
51604,ENSG00000124155,PIGT,HGNC:14938,phosphatidylinositol glycan anchor biosynthesis class T,Approved,NA,NA,NA,NM_015937
128869,ENSG00000101464,PIGU,HGNC:15791,phosphatidylinositol glycan anchor biosynthesis class U,Approved,CDC91L1,"bA346K17.2, GAB1",AL118520,NM_080476
100422342,ENSG00000224437,PIGUP1,HGNC:45158,phosphatidylinositol glycan anchor biosynthesis class U pseudogene 1,Approved,NA,NA,NA,NG_023833
55650,ENSG00000060642,PIGV,HGNC:26031,phosphatidylinositol glycan anchor biosynthesis class V,Approved,NA,FLJ20477,AK000484,NM_017837
284098,ENSG00000277161,PIGW,HGNC:23213,phosphatidylinositol glycan anchor biosynthesis class W,Approved,NA,"Gwt1, FLJ37433",AB097818,NM_178517
54965,ENSG00000163964,PIGX,HGNC:26046,phosphatidylinositol glycan anchor biosynthesis class X,Approved,NA,FLJ20522,AK000529,NM_017861
84992,ENSG00000255072,PIGY,HGNC:28213,phosphatidylinositol glycan anchor biosynthesis class Y,Approved,NA,MGC14156,AB206972,NM_001042616
101929134,ENSG00000285122,PIGY-DT,HGNC:54080,PIGY divergent transcript,Approved,NA,NA,NA,NR_134662
80235,ENSG00000119227,PIGZ,HGNC:30596,phosphatidylinositol glycan anchor biosynthesis class Z,Approved,NA,"FLJ12768, MGC52163, SMP3",BC018804,NM_025163
55011,ENSG00000104872,PIH1D1,HGNC:26075,PIH1 domain containing 1,Approved,NOP17,"FLJ20643, Pih1, MOT48",AK000650,NM_017916
120379,ENSG00000150773,PIH1D2,HGNC:25210,PIH1 domain containing 2,Approved,NA,NA,BC019238,NM_138789
118788,ENSG00000155629,PIK3AP1,HGNC:30034,phosphoinositide-3-kinase adaptor protein 1,Approved,NA,"BCAP, FLJ35564",AK092883,NM_152309
5286,ENSG00000011405,PIK3C2A,HGNC:8971,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Approved,NA,PI3K-C2alpha,Y13367,NM_002645
5287,ENSG00000133056,PIK3C2B,HGNC:8972,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,Approved,NA,"C2-PI3K, PI3K-C2beta",Y11312,NM_002646
5288,ENSG00000139144,PIK3C2G,HGNC:8973,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma,Approved,NA,NA,AJ000008,NM_004570
5289,ENSG00000078142,PIK3C3,HGNC:8974,phosphatidylinositol 3-kinase catalytic subunit type 3,Approved,NA,Vps34,Z46973,NM_002647
5290,ENSG00000121879,PIK3CA,HGNC:8975,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",Approved,NA,PI3K,NA,NA
5291,ENSG00000051382,PIK3CB,HGNC:8976,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",Approved,PIK3C1,NA,NA,NA
5293,ENSG00000171608,PIK3CD,HGNC:8977,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",Approved,NA,p110D,NA,NM_005026
644997,ENSG00000179840,PIK3CD-AS1,HGNC:32346,PIK3CD antisense RNA 1,Approved,C1orf200,NA,BC016063,NR_027045
101929074,ENSG00000231789,PIK3CD-AS2,HGNC:51334,PIK3CD antisense RNA 2,Approved,NA,NA,"AL523099, BI763597, BP394863",NA
391349,ENSG00000231610,PIK3CDP1,HGNC:52629,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta pseudogene 1",Approved,NA,NA,NA,NA
5294,ENSG00000105851,PIK3CG,HGNC:8978,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma",Approved,NA,NA,NA,NA
113791,ENSG00000100100,PIK3IP1,HGNC:24942,phosphoinositide-3-kinase interacting protein 1,Approved,NA,"HGFL, MGC17330, TrIP",BC011049,NM_052880
101929760,ENSG00000228839,PIK3IP1-DT,HGNC:41072,PIK3IP1 divergent transcript,Approved,PIK3IP1-AS1,NA,BF439736,NR_110542
5295,ENSG00000145675,PIK3R1,HGNC:8979,phosphoinositide-3-kinase regulatory subunit 1,Approved,NA,"GRB1, p85-ALPHA, p85",M61906,NM_181504
5296,ENSG00000105647,PIK3R2,HGNC:8980,phosphoinositide-3-kinase regulatory subunit 2,Approved,NA,"P85B, p85",NA,NM_005027
8503,ENSG00000117461,PIK3R3,HGNC:8981,phosphoinositide-3-kinase regulatory subunit 3,Approved,NA,p55,BC021622,NM_003629
30849,ENSG00000196455,PIK3R4,HGNC:8982,phosphoinositide-3-kinase regulatory subunit 4,Approved,NA,"VPS15, p150",Y08991,NM_014602
23533,ENSG00000141506,PIK3R5,HGNC:30035,phosphoinositide-3-kinase regulatory subunit 5,Approved,NA,"P101-PI3K, p101",AF128881,NM_014308
101928235,ENSG00000266389,PIK3R5-DT,HGNC:55321,PIK3R5 divergent transcript,Approved,NA,NA,NA,NA
146850,ENSG00000276231,PIK3R6,HGNC:27101,phosphoinositide-3-kinase regulatory subunit 6,Approved,C17orf38,"FLJ34500, HsT41028, p87PIKAP",AK091819,NM_001010855
200576,ENSG00000115020,PIKFYVE,HGNC:23785,"phosphoinositide kinase, FYVE-type zinc finger containing",Approved,PIP5K3,"MGC40423, KIAA0981, PIP5K, p235, ZFYVE29, FAB1",AB023198,NM_015040
29992,ENSG00000085514,PILRA,HGNC:20396,paired immunoglobin like type 2 receptor alpha,Approved,NA,FDF03,AF161080,NM_013439
29990,ENSG00000121716,PILRB,HGNC:18297,paired immunoglobin like type 2 receptor beta,Approved,NA,"FDFACT1, FDFACT2","AF161081, AJ400845",NM_178238
5292,ENSG00000137193,PIM1,HGNC:8986,"Pim-1 proto-oncogene, serine/threonine kinase",Approved,PIM,NA,NA,NA
11040,ENSG00000102096,PIM2,HGNC:8987,"Pim-2 proto-oncogene, serine/threonine kinase",Approved,NA,NA,U77735,NA
415116,ENSG00000198355,PIM3,HGNC:19310,"Pim-3 proto-oncogene, serine/threonine kinase",Approved,NA,NA,BC052239,NM_001001852
54478,ENSG00000129195,PIMREG,HGNC:25483,PICALM interacting mitotic regulator,Approved,FAM64A,"FLJ10156, FLJ10491, CATS, RCS1",NA,NM_019013
442063,ENSG00000226261,PIMREGP1,HGNC:54612,PIMREG pseudogene 1,Approved,NA,NA,NA,NG_021546
402182,ENSG00000216425,PIMREGP2,HGNC:54613,PIMREG pseudogene 2,Approved,NA,NA,NA,NG_022022
100132736,ENSG00000217653,PIMREGP3,HGNC:54614,PIMREG pseudogene 3,Approved,NA,NA,NA,NG_022361
100421493,ENSG00000248340,PIMREGP4,HGNC:54615,PIMREG pseudogene 4,Approved,NA,NA,NA,NG_025090
5300,ENSG00000127445,PIN1,HGNC:8988,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1",Approved,NA,dod,NA,NA
100996288,ENSG00000267289,PIN1-DT,HGNC:55303,PIN1 divergent transcript,Approved,NA,NA,NA,NA
5301,ENSG00000229359,PIN1P1,HGNC:8989,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1 pseudogene 1",Approved,PIN1L,NA,U82382,NR_023916
5303,ENSG00000102309,PIN4,HGNC:8992,"peptidylprolyl cis/trans isomerase, NIMA-interacting 4",Approved,NA,"PAR14, PAR17, EPVH",AB009690,NM_006223
728758,ENSG00000227973,PIN4P1,HGNC:44193,"peptidylprolyl cis/trans isomerase, NIMA-interacting 4 pseudogene 1",Approved,NA,NA,NA,NR_003571
101927501,ENSG00000224294,PINCR,HGNC:53590,p53-induced noncoding RNA,Approved,NA,NA,NA,NR_110387
65018,ENSG00000158828,PINK1,HGNC:14581,PTEN induced kinase 1,Approved,PARK6,BRPK,AB053323,NM_032409
100861548,ENSG00000117242,PINK1-AS,HGNC:38872,PINK1 antisense RNA,Approved,PINK1-AS1,"FLJ00387, PINK1AS, naPINK1",AK090466,NA
390940,ENSG00000234465,PINLYP,HGNC:44206,phospholipase A2 inhibitor and LY6/PLAUR domain containing,Approved,NA,NA,NA,NM_001193621
54984,ENSG00000254093,PINX1,HGNC:30046,PIN2 (TERF1) interacting telomerase inhibitor 1,Approved,NA,"LPTL, LPTS, FLJ20565, MGC8850, Gno1, Pxr1",AF418553,NM_017884
5304,ENSG00000159763,PIP,HGNC:8993,prolactin induced protein,Approved,NA,"GCDFP-15, GCDFP15, GPIP4",NA,NM_002652
5305,ENSG00000150867,PIP4K2A,HGNC:8997,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,Approved,PIP5K2A,"PIP5KIIA, PIP5KIIalpha",S78798,NM_005028
8396,ENSG00000276293,PIP4K2B,HGNC:8998,phosphatidylinositol-5-phosphate 4-kinase type 2 beta,Approved,PIP5K2B,"PIP5KIIB, PIP5KIIbeta",U85245,NM_003559
79837,ENSG00000166908,PIP4K2C,HGNC:23786,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma,Approved,PIP5K2C,FLJ22055,AK125526,NM_024779
90809,ENSG00000165782,PIP4P1,HGNC:19299,"phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1",Approved,"C14orf9, TMEM55B",MGC26684,BC002867,NM_144568
55529,ENSG00000155099,PIP4P2,HGNC:25452,"phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2",Approved,TMEM55A,DKFZp762O076,BC033892,NM_018710
8394,ENSG00000143398,PIP5K1A,HGNC:8994,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,Approved,NA,NA,U78575,NM_003557
8395,ENSG00000107242,PIP5K1B,HGNC:8995,phosphatidylinositol-4-phosphate 5-kinase type 1 beta,Approved,NA,"STM7, MSS4",U78579,NM_003558
23396,ENSG00000186111,PIP5K1C,HGNC:8996,phosphatidylinositol-4-phosphate 5-kinase type 1 gamma,Approved,NA,"PIP5Kgamma, KIAA0589, LCCS3",AB011161,NM_012398
206426,ENSG00000219294,PIP5K1P1,HGNC:28372,phosphatidylinositol-4-phosphate 5-kinase type 1 pseudogene 1,Approved,NA,MGC26597,BC028580,NR_027712.1
100129824,ENSG00000229435,PIP5K1P2,HGNC:38068,phosphatidylinositol-4-phosphate 5-kinase type 1 pseudogene 2,Approved,NA,NA,NA,NA
138429,ENSG00000167103,PIP5KL1,HGNC:28711,phosphatidylinositol-4-phosphate 5-kinase like 1,Approved,NA,"bA203J24.5, MGC46424",BC042184,NM_173492
51268,ENSG00000179761,PIPOX,HGNC:17804,pipecolic acid and sarcosine oxidase,Approved,NA,LPIPOX,AF134593,NM_016518
266971,ENSG00000180764,PIPSL,HGNC:23733,PIP5K1A and PSMD4 like (pseudogene),Approved,"PSMD4P2, PIP5K1L1","PIP5K1A-PSMD4, PIP5K1P3",BC068549,NR_002319
8544,ENSG00000087842,PIR,HGNC:30048,pirin,Approved,NA,NA,Y07868,NM_003662
100313844,NA,PIRC1,HGNC:37505,piwi-interacting RNA cluster 1,Approved,NA,NA,NA,NA
100313924,NA,PIRC2,HGNC:37506,piwi-interacting RNA cluster 2,Approved,NA,NA,NA,NA
100313905,NA,PIRC3,HGNC:37507,piwi-interacting RNA cluster 3,Approved,NA,NA,NA,NA
100313807,NA,PIRC4,HGNC:37508,piwi-interacting RNA cluster 4,Approved,NA,NA,NA,NA
100313845,NA,PIRC5,HGNC:37509,piwi-interacting RNA cluster 5,Approved,NA,NA,NA,NA
100313846,NA,PIRC6,HGNC:37510,piwi-interacting RNA cluster 6,Approved,NA,NA,NA,NA
100313782,NA,PIRC7,HGNC:37511,piwi-interacting RNA cluster 7,Approved,NA,NA,NA,NA
100313915,NA,PIRC8,HGNC:37512,piwi-interacting RNA cluster 8,Approved,NA,NA,NA,NA
100313847,NA,PIRC9,HGNC:37513,piwi-interacting RNA cluster 9,Approved,NA,NA,NA,NA
100313783,NA,PIRC10,HGNC:37514,piwi-interacting RNA cluster 10,Approved,NA,NA,NA,NA
100313897,NA,PIRC11,HGNC:37515,piwi-interacting RNA cluster 11,Approved,NA,NA,NA,NA
100313808,NA,PIRC12,HGNC:37516,piwi-interacting RNA cluster 12,Approved,NA,NA,NA,NA
100313925,NA,PIRC13,HGNC:37517,piwi-interacting RNA cluster 13,Approved,NA,NA,NA,NA
100313784,NA,PIRC14,HGNC:37518,piwi-interacting RNA cluster 14,Approved,NA,NA,NA,NA
100313848,NA,PIRC15,HGNC:37519,piwi-interacting RNA cluster 15,Approved,NA,NA,NA,NA
100313849,NA,PIRC16,HGNC:37520,piwi-interacting RNA cluster 16,Approved,NA,NA,NA,NA
100313809,NA,PIRC17,HGNC:37521,piwi-interacting RNA cluster 17,Approved,NA,NA,NA,NA
100313906,NA,PIRC18,HGNC:37522,piwi-interacting RNA cluster 18,Approved,NA,NA,NA,NA
100313926,NA,PIRC19,HGNC:37523,piwi-interacting RNA cluster 19,Approved,NA,NA,NA,NA
100313785,NA,PIRC20,HGNC:37524,piwi-interacting RNA cluster 20,Approved,NA,NA,NA,NA
100313916,NA,PIRC21,HGNC:37525,piwi-interacting RNA cluster 21,Approved,NA,NA,NA,NA
100313850,NA,PIRC22,HGNC:37526,piwi-interacting RNA cluster 22,Approved,NA,NA,NA,NA
100313786,NA,PIRC23,HGNC:37527,piwi-interacting RNA cluster 23,Approved,NA,NA,NA,NA
100313810,NA,PIRC24,HGNC:37528,piwi-interacting RNA cluster 24,Approved,NA,NA,NA,NA
100313851,NA,PIRC25,HGNC:37529,piwi-interacting RNA cluster 25,Approved,NA,NA,NA,NA
100313852,NA,PIRC26,HGNC:37530,piwi-interacting RNA cluster 26,Approved,NA,NA,NA,NA
100313907,NA,PIRC27,HGNC:37531,piwi-interacting RNA cluster 27,Approved,NA,NA,NA,NA
100313893,NA,PIRC28,HGNC:37532,piwi-interacting RNA cluster 28,Approved,NA,NA,NA,NA
100313927,NA,PIRC29,HGNC:37533,piwi-interacting RNA cluster 29,Approved,NA,NA,NA,NA
100313853,NA,PIRC30,HGNC:37534,piwi-interacting RNA cluster 30,Approved,NA,NA,NA,NA
100313787,NA,PIRC31,HGNC:37535,piwi-interacting RNA cluster 31,Approved,NA,NA,NA,NA
100313811,NA,PIRC32,HGNC:37536,piwi-interacting RNA cluster 32,Approved,NA,NA,NA,NA
100313854,NA,PIRC33,HGNC:37537,piwi-interacting RNA cluster 33,Approved,NA,NA,NA,NA
100313890,NA,PIRC34,HGNC:37538,piwi-interacting RNA cluster 34,Approved,NA,NA,NA,NA
100313855,NA,PIRC35,HGNC:37539,piwi-interacting RNA cluster 35,Approved,NA,NA,NA,NA
100313928,NA,PIRC36,HGNC:37540,piwi-interacting RNA cluster 36,Approved,NA,NA,NA,NA
100313812,NA,PIRC37,HGNC:37541,piwi-interacting RNA cluster 37,Approved,NA,NA,NA,NA
100313788,NA,PIRC38,HGNC:37542,piwi-interacting RNA cluster 38,Approved,NA,NA,NA,NA
100313856,NA,PIRC39,HGNC:37543,piwi-interacting RNA cluster 39,Approved,NA,NA,NA,NA
100313898,NA,PIRC40,HGNC:37544,piwi-interacting RNA cluster 40,Approved,NA,NA,NA,NA
100313917,NA,PIRC41,HGNC:37545,piwi-interacting RNA cluster 41,Approved,NA,NA,NA,NA
100313789,NA,PIRC42,HGNC:37546,piwi-interacting RNA cluster 42,Approved,NA,NA,NA,NA
100313857,NA,PIRC43,HGNC:37547,piwi-interacting RNA cluster 43,Approved,NA,NA,NA,NA
100313908,NA,PIRC44,HGNC:37548,piwi-interacting RNA cluster 44,Approved,NA,NA,NA,NA
100313813,NA,PIRC45,HGNC:37549,piwi-interacting RNA cluster 45,Approved,NA,NA,NA,NA
100313858,NA,PIRC46,HGNC:37550,piwi-interacting RNA cluster 46,Approved,NA,NA,NA,NA
100313859,NA,PIRC47,HGNC:37551,piwi-interacting RNA cluster 47,Approved,NA,NA,NA,NA
100313790,NA,PIRC48,HGNC:37552,piwi-interacting RNA cluster 48,Approved,NA,NA,NA,NA
100313929,NA,PIRC49,HGNC:37553,piwi-interacting RNA cluster 49,Approved,NA,NA,NA,NA
100313814,NA,PIRC50,HGNC:37554,piwi-interacting RNA cluster 50,Approved,NA,NA,NA,NA
100313860,NA,PIRC51,HGNC:37555,piwi-interacting RNA cluster 51,Approved,NA,NA,NA,NA
100313791,NA,PIRC52,HGNC:37556,piwi-interacting RNA cluster 52,Approved,NA,NA,NA,NA
100313861,NA,PIRC53,HGNC:37557,piwi-interacting RNA cluster 53,Approved,NA,NA,NA,NA
100313815,NA,PIRC54,HGNC:37558,piwi-interacting RNA cluster 54,Approved,NA,NA,NA,NA
100313792,NA,PIRC55,HGNC:37559,piwi-interacting RNA cluster 55,Approved,NA,NA,NA,NA
100313862,NA,PIRC56,HGNC:37560,piwi-interacting RNA cluster 56,Approved,NA,NA,NA,NA
100313930,NA,PIRC57,HGNC:37561,piwi-interacting RNA cluster 57,Approved,NA,NA,NA,NA
100313918,NA,PIRC58,HGNC:37562,piwi-interacting RNA cluster 58,Approved,NA,NA,NA,NA
100313909,NA,PIRC59,HGNC:37563,piwi-interacting RNA cluster 59,Approved,NA,NA,NA,NA
100313863,NA,PIRC60,HGNC:37564,piwi-interacting RNA cluster 60,Approved,NA,NA,NA,NA
100313899,NA,PIRC61,HGNC:37565,piwi-interacting RNA cluster 61,Approved,NA,NA,NA,NA
100313816,NA,PIRC62,HGNC:37566,piwi-interacting RNA cluster 62,Approved,NA,NA,NA,NA
100313793,NA,PIRC63,HGNC:37567,piwi-interacting RNA cluster 63,Approved,NA,NA,NA,NA
100313864,NA,PIRC64,HGNC:37568,piwi-interacting RNA cluster 64,Approved,NA,NA,NA,NA
100313794,NA,PIRC65,HGNC:37569,piwi-interacting RNA cluster 65,Approved,NA,NA,NA,NA
100313865,NA,PIRC66,HGNC:37570,piwi-interacting RNA cluster 66,Approved,NA,NA,NA,NA
100313817,NA,PIRC67,HGNC:37571,piwi-interacting RNA cluster 67,Approved,NA,NA,NA,NA
100313931,NA,PIRC68,HGNC:37572,piwi-interacting RNA cluster 68,Approved,NA,NA,NA,NA
100313910,NA,PIRC69,HGNC:37573,piwi-interacting RNA cluster 69,Approved,NA,NA,NA,NA
100313866,NA,PIRC70,HGNC:37574,piwi-interacting RNA cluster 70,Approved,NA,NA,NA,NA
100313818,NA,PIRC71,HGNC:37575,piwi-interacting RNA cluster 71,Approved,NA,NA,NA,NA
100313867,NA,PIRC72,HGNC:37576,piwi-interacting RNA cluster 72,Approved,NA,NA,NA,NA
100313795,NA,PIRC73,HGNC:37577,piwi-interacting RNA cluster 73,Approved,NA,NA,NA,NA
100313932,NA,PIRC74,HGNC:37578,piwi-interacting RNA cluster 74,Approved,NA,NA,NA,NA
100313919,NA,PIRC75,HGNC:37579,piwi-interacting RNA cluster 75,Approved,NA,NA,NA,NA
100313796,NA,PIRC76,HGNC:37580,piwi-interacting RNA cluster 76,Approved,NA,NA,NA,NA
100313868,NA,PIRC77,HGNC:37581,piwi-interacting RNA cluster 77,Approved,NA,NA,NA,NA
100313869,NA,PIRC78,HGNC:37582,piwi-interacting RNA cluster 78,Approved,NA,NA,NA,NA
100313797,NA,PIRC79,HGNC:37583,piwi-interacting RNA cluster 79,Approved,NA,NA,NA,NA
100313819,NA,PIRC80,HGNC:37584,piwi-interacting RNA cluster 80,Approved,NA,NA,NA,NA
100313870,NA,PIRC81,HGNC:37585,piwi-interacting RNA cluster 81,Approved,NA,NA,NA,NA
100313933,NA,PIRC82,HGNC:37586,piwi-interacting RNA cluster 82,Approved,NA,NA,NA,NA
100313891,NA,PIRC83,HGNC:37587,piwi-interacting RNA cluster 83,Approved,NA,NA,NA,NA
100313820,NA,PIRC84,HGNC:37588,piwi-interacting RNA cluster 84,Approved,NA,NA,NA,NA
100313871,NA,PIRC85,HGNC:37589,piwi-interacting RNA cluster 85,Approved,NA,NA,NA,NA
100313911,NA,PIRC86,HGNC:37590,piwi-interacting RNA cluster 86,Approved,NA,NA,NA,NA
100313872,NA,PIRC87,HGNC:37591,piwi-interacting RNA cluster 87,Approved,NA,NA,NA,NA
100313894,NA,PIRC88,HGNC:37592,piwi-interacting RNA cluster 88,Approved,NA,NA,NA,NA
100313873,NA,PIRC89,HGNC:37593,piwi-interacting RNA cluster 89,Approved,NA,NA,NA,NA
100313798,NA,PIRC90,HGNC:37594,piwi-interacting RNA cluster 90,Approved,NA,NA,NA,NA
100313900,NA,PIRC91,HGNC:37595,piwi-interacting RNA cluster 91,Approved,NA,NA,NA,NA
100313920,NA,PIRC92,HGNC:37596,piwi-interacting RNA cluster 92,Approved,NA,NA,NA,NA
100313934,NA,PIRC93,HGNC:37597,piwi-interacting RNA cluster 93,Approved,NA,NA,NA,NA
100313799,NA,PIRC94,HGNC:37598,piwi-interacting RNA cluster 94,Approved,NA,NA,NA,NA
100313935,NA,PIRC95,HGNC:37599,piwi-interacting RNA cluster 95,Approved,NA,NA,NA,NA
100313800,NA,PIRC96,HGNC:37600,piwi-interacting RNA cluster 96,Approved,NA,NA,NA,NA
100313821,NA,PIRC97,HGNC:37601,piwi-interacting RNA cluster 97,Approved,NA,NA,NA,NA
100313874,NA,PIRC98,HGNC:37602,piwi-interacting RNA cluster 98,Approved,NA,NA,NA,NA
100313875,NA,PIRC99,HGNC:37603,piwi-interacting RNA cluster 99,Approved,NA,NA,NA,NA
100313912,NA,PIRC100,HGNC:37604,piwi-interacting RNA cluster 100,Approved,NA,NA,NA,NA
100313888,NA,PIRC101,HGNC:37605,piwi-interacting RNA cluster 101,Approved,NA,NA,NA,NA
100313876,NA,PIRC102,HGNC:37606,piwi-interacting RNA cluster 102,Approved,NA,NA,NA,NA
100313901,NA,PIRC103,HGNC:37607,piwi-interacting RNA cluster 103,Approved,NA,NA,NA,NA
100313801,NA,PIRC104,HGNC:37608,piwi-interacting RNA cluster 104,Approved,NA,NA,NA,NA
100313936,NA,PIRC105,HGNC:37609,piwi-interacting RNA cluster 105,Approved,NA,NA,NA,NA
100313877,NA,PIRC106,HGNC:37610,piwi-interacting RNA cluster 106,Approved,NA,NA,NA,NA
100313802,NA,PIRC107,HGNC:37611,piwi-interacting RNA cluster 107,Approved,NA,NA,NA,NA
100313878,NA,PIRC108,HGNC:37612,piwi-interacting RNA cluster 108,Approved,NA,NA,NA,NA
100313913,NA,PIRC109,HGNC:37613,piwi-interacting RNA cluster 109,Approved,NA,NA,NA,NA
100313879,NA,PIRC110,HGNC:37614,piwi-interacting RNA cluster 110,Approved,NA,NA,NA,NA
100313937,NA,PIRC111,HGNC:37615,piwi-interacting RNA cluster 111,Approved,NA,NA,NA,NA
100313803,NA,PIRC112,HGNC:37616,piwi-interacting RNA cluster 112,Approved,NA,NA,NA,NA
100313880,NA,PIRC113,HGNC:37617,piwi-interacting RNA cluster 113,Approved,NA,NA,NA,NA
100313881,NA,PIRC114,HGNC:37618,piwi-interacting RNA cluster 114,Approved,NA,NA,NA,NA
644139,ENSG00000233670,PIRT,HGNC:37239,phosphoinositide interacting regulator of transient receptor potential channels,Approved,NA,NA,AK021549,NM_001101387
23761,ENSG00000241878,PISD,HGNC:8999,phosphatidylserine decarboxylase,Approved,NA,"dJ858B16.2, PSDC",NA,NA
140464,ENSG00000281473,PISRT1,HGNC:16671,PISRT1 lncRNA,Approved,NA,NCRNA00195,AW268472,NR_027070
57095,ENSG00000057757,PITHD1,HGNC:25022,PITH domain containing 1,Approved,C1orf128,"HT014, TXNL1CL",NA,NM_020362
5306,ENSG00000174238,PITPNA,HGNC:9001,phosphatidylinositol transfer protein alpha,Approved,PITPN,VIB1A,M73704,NA
100306951,ENSG00000236618,PITPNA-AS1,HGNC:44116,PITPNA antisense RNA 1,Approved,NA,NA,"HY016432, DB053306, AW978020",NR_028514
23760,ENSG00000180957,PITPNB,HGNC:9002,phosphatidylinositol transfer protein beta,Approved,NA,VIB1B,D30037,NA
26207,ENSG00000154217,PITPNC1,HGNC:21045,phosphatidylinositol transfer protein cytoplasmic 1,Approved,NA,"RDGBB1, RDGBB, RDGB-BETA",AF171102,NM_012417
9600,ENSG00000110697,PITPNM1,HGNC:9003,phosphatidylinositol transfer protein membrane associated 1,Approved,PITPNM,"DRES9, NIR2, RDGB1, RDGBA1, Rd9, RDGB",X98654,NM_004910
57605,ENSG00000090975,PITPNM2,HGNC:21044,phosphatidylinositol transfer protein membrane associated 2,Approved,NA,"RDGBA2, RDGB2, NIR3",AF334585,NM_020845
100507091,ENSG00000251497,PITPNM2-AS1,HGNC:53391,PITPNM2 antisense RNA 1,Approved,NA,NA,NA,NR_038290
83394,ENSG00000091622,PITPNM3,HGNC:21043,PITPNM family member 3,Approved,CORD5,"NIR1, RDGBA3, ACKR6",AF334586,NM_031220
10531,ENSG00000107959,PITRM1,HGNC:17663,pitrilysin metallopeptidase 1,Approved,NA,"MP1, KIAA1104, hMP1, PreP",AB029027,NA
100507034,ENSG00000237399,PITRM1-AS1,HGNC:44675,PITRM1 antisense RNA 1,Approved,NA,NA,BC050332,NR_038284
5307,ENSG00000069011,PITX1,HGNC:9004,paired like homeodomain 1,Approved,BFT,"PTX1, POTX",AF009648,NA
5308,ENSG00000164093,PITX2,HGNC:9005,paired like homeodomain 2,Approved,"IRID2, IHG2, RIEG, RIEG1, RGS","IGDS, RS, Brx1, Otlx2, ARP1",U69961,NA
5309,ENSG00000107859,PITX3,HGNC:9006,paired like homeodomain 3,Approved,ASMD,NA,NA,NA
9271,ENSG00000125207,PIWIL1,HGNC:9007,piwi like RNA-mediated gene silencing 1,Approved,NA,"PIWI, HIWI, CT80.1",AF104260,NA
55124,ENSG00000197181,PIWIL2,HGNC:17644,piwi like RNA-mediated gene silencing 2,Approved,NA,"HILI, FLJ10351, Mili, CT80",AK001213,NA
440822,ENSG00000184571,PIWIL3,HGNC:18443,piwi like RNA-mediated gene silencing 3,Approved,NA,HIWI3,AB079368,NM_001008496
143689,ENSG00000134627,PIWIL4,HGNC:18444,piwi like RNA-mediated gene silencing 4,Approved,NA,"FLJ36156, HIWI2, Miwi2",AB079366,NM_152431
64219,ENSG00000181191,PJA1,HGNC:16648,praja ring finger ubiquitin ligase 1,Approved,NA,"FLJ11830, RNF70",AK021892,NM_145119
9867,ENSG00000198961,PJA2,HGNC:17481,praja ring finger ubiquitin ligase 2,Approved,RNF131,"KIAA0438, Neurodap1",AB007898,NM_014819
494513,ENSG00000204311,PJVK,HGNC:29502,pejvakin,Approved,DFNB59,NA,"BC020859, BQ887979",NM_001042702
5310,ENSG00000008710,PKD1,HGNC:9008,"polycystin 1, transient receptor potential channel interacting",Approved,NA,"PBP, Pc-1, TRPP1",L33243,NA
168507,ENSG00000158683,PKD1L1,HGNC:18053,"polycystin 1 like 1, transient receptor potential channel interacting",Approved,NA,PRO19563,AB061683,NM_138295
114780,ENSG00000166473,PKD1L2,HGNC:21715,polycystin 1 like 2 (gene/pseudogene),Approved,NA,KIAA1879,AY164483,NA
342372,ENSG00000277481,PKD1L3,HGNC:21716,"polycystin 1 like 3, transient receptor potential channel interacting",Approved,NA,NA,AY164485,NM_181536
